zdish_id,name,cuisine,ingredients,ingredient_count,cooking_time,difficulty,rating,calories,servings,spicy,sweet,sour,salty,umami,fresh,creamy,smoky,diet_type,meal_type,region,description
624,Fish Fingers,Indian,"fish, flour, breadcrumbs, spices, oil",5,20,Easy,4.3,220,4,2,0,1,2,3,2,1,1,Non-Vegetarian,Appetizer,Anglo-Indian,Battered fish strips
625,Chicken Fingers,Indian,"chicken, flour, breadcrumbs, spices, oil",5,25,Easy,4.4,240,4,2,0,1,2,3,2,1,1,Non-Vegetarian,Appetizer,Anglo-Indian,Battered chicken strips
626,Prawn Fingers,Indian,"prawns, flour, breadcrumbs, spices, oil",5,15,Easy,4.2,200,4,2,0,1,2,4,2,1,1,Non-Vegetarian,Appetizer,Coastal India,Battered prawn strips
627,Vegetable Fingers,Indian,"mixed vegetables, flour, breadcrumbs, spices",5,20,Easy,4,180,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Anglo-Indian,Mixed vegetable strips
628,Paneer Fingers,Indian,"paneer, flour, breadcrumbs, spices, oil",4,15,Easy,4.1,220,4,1,0,1,2,3,2,2,1,Vegetarian,Appetizer,North India,Cottage cheese strips
629,Mushroom Fingers,Indian,"mushrooms, flour, breadcrumbs, spices, oil",5,15,Easy,3.9,160,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Mushroom strips
630,Corn Fingers,Indian,"corn, flour, breadcrumbs, spices, oil",4,15,Easy,4,170,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Sweet corn strips
631,Cheese Fingers,Indian,"cheese, flour, breadcrumbs, herbs, oil",4,12,Easy,4.2,250,4,0,0,1,2,2,2,4,1,Vegetarian,Appetizer,Fusion,Cheese strips
632,Potato Fingers,Indian,"potatoes, flour, breadcrumbs, spices, oil",4,20,Easy,4.1,190,4,1,0,1,2,2,2,1,1,Vegetarian,Appetizer,North India,Potato strips
633,Cauliflower Fingers,Indian,"cauliflower, flour, breadcrumbs, spices, oil",5,18,Easy,4,170,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Cauliflower strips
634,Broccoli Fingers,Indian,"broccoli, flour, breadcrumbs, spices, oil",5,15,Easy,3.9,150,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Broccoli strips
635,Carrot Fingers,Indian,"carrots, flour, breadcrumbs, spices, oil",4,18,Easy,3.8,160,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Carrot strips
636,Beetroot Fingers,Indian,"beetroot, flour, breadcrumbs, spices, oil",4,20,Easy,3.8,170,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Beetroot strips
637,Spinach Fingers,Indian,"spinach, flour, breadcrumbs, spices, oil",5,15,Easy,3.9,140,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,North India,Spinach strips
638,Cabbage Fingers,Indian,"cabbage, flour, breadcrumbs, spices, oil",4,15,Easy,3.7,130,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Cabbage strips
639,Onion Fingers,Indian,"onions, flour, breadcrumbs, spices, oil",4,12,Easy,4,150,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Onion rings/strips
640,Tomato Fingers,Indian,"tomatoes, flour, breadcrumbs, spices, oil",4,10,Easy,3.8,120,4,1,1,2,2,2,3,1,1,Vegetarian,Appetizer,North India,Tomato strips
641,Bell Pepper Fingers,Indian,"bell peppers, flour, breadcrumbs, spices, oil",4,12,Easy,3.9,140,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Bell pepper strips
642,Zucchini Fingers,Indian,"zucchini, flour, breadcrumbs, spices, oil",4,15,Easy,3.8,130,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Modern Indian,Zucchini strips
643,Eggplant Fingers,Indian,"eggplant, flour, breadcrumbs, spices, oil",4,18,Easy,3.9,160,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Eggplant strips
644,Okra Fingers,Indian,"okra, flour, breadcrumbs, spices, oil",4,15,Easy,3.8,150,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Okra strips
645,Green Bean Fingers,Indian,"green beans, flour, breadcrumbs, spices, oil",4,15,Easy,3.7,140,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Green bean strips
646,Asparagus Fingers,Indian,"asparagus, flour, breadcrumbs, spices, oil",4,12,Easy,3.9,120,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Asparagus strips
647,Sweet Potato Fingers,Indian,"sweet potatoes, flour, breadcrumbs, spices, oil",4,20,Easy,4,180,4,1,2,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Sweet potato strips
648,Pumpkin Fingers,Indian,"pumpkin, flour, breadcrumbs, spices, oil",4,18,Easy,3.8,160,4,1,2,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Pumpkin strips
649,Bottle Gourd Fingers,Indian,"bottle gourd, flour, breadcrumbs, spices, oil",4,15,Easy,3.6,130,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Bottle gourd strips
650,Ridge Gourd Fingers,Indian,"ridge gourd, flour, breadcrumbs, spices, oil",4,15,Easy,3.5,120,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Ridge gourd strips
651,Bitter Gourd Fingers,Indian,"bitter gourd, flour, breadcrumbs, spices, oil",4,18,Easy,3.4,140,4,2,0,0,2,2,3,1,1,Vegetarian,Appetizer,North India,Bitter gourd strips
652,Snake Gourd Fingers,Indian,"snake gourd, flour, breadcrumbs, spices, oil",4,15,Easy,3.5,125,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Snake gourd strips
653,Drumstick Fingers,Indian,"drumsticks, flour, breadcrumbs, spices, oil",4,20,Easy,3.8,150,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Drumstick strips
654,Jackfruit Fingers,Indian,"raw jackfruit, flour, breadcrumbs, spices, oil",4,25,Easy,3.9,180,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Jackfruit strips
655,Banana Fingers,Indian,"raw bananas, flour, breadcrumbs, spices, oil",4,18,Easy,3.8,170,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Raw banana strips
656,Plantain Fingers,Indian,"plantains, flour, breadcrumbs, spices, oil",4,15,Easy,4,190,4,1,2,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Plantain strips
657,Yam Fingers,Indian,"yam, flour, breadcrumbs, spices, oil",4,20,Easy,3.7,200,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Yam strips
658,Taro Fingers,Indian,"taro root, flour, breadcrumbs, spices, oil",4,22,Easy,3.6,210,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,South India,Taro root strips
659,Water Chestnut Fingers,Indian,"water chestnuts, flour, breadcrumbs, spices, oil",4,15,Easy,3.8,160,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Water chestnut strips
660,Lotus Root Fingers,Indian,"lotus root, flour, breadcrumbs, spices, oil",4,18,Easy,3.7,150,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Kashmir,Lotus root strips
661,Radish Fingers,Indian,"radish, flour, breadcrumbs, spices, oil",4,15,Easy,3.5,130,4,2,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Radish strips
662,Turnip Fingers,Indian,"turnips, flour, breadcrumbs, spices, oil",4,18,Easy,3.4,140,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Turnip strips
663,Kohlrabi Fingers,Indian,"kohlrabi, flour, breadcrumbs, spices, oil",4,15,Easy,3.6,120,4,1,1,1,2,2,3,1,1,Vegetarian,Appetizer,Kashmir,Kohlrabi strips
664,Brussels Sprouts Fingers,Indian,"brussels sprouts, flour, breadcrumbs, spices, oil",4,18,Easy,3.5,110,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Brussels sprouts strips
665,Artichoke Fingers,Indian,"artichokes, flour, breadcrumbs, spices, oil",4,20,Easy,3.7,140,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Modern Indian,Artichoke strips
666,Fennel Fingers,Indian,"fennel bulbs, flour, breadcrumbs, spices, oil",4,15,Easy,3.8,130,4,1,1,1,2,2,4,1,1,Vegetarian,Appetizer,South India,Fennel strips
667,Celery Fingers,Indian,"celery, flour, breadcrumbs, spices, oil",4,12,Easy,3.6,100,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Celery strips
668,Leek Fingers,Indian,"leeks, flour, breadcrumbs, spices, oil",4,15,Easy,3.7,120,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Modern Indian,Leek strips
669,Spring Onion Fingers,Indian,"spring onions, flour, breadcrumbs, spices, oil",4,10,Easy,3.9,110,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,North India,Spring onion strips
670,Garlic Fingers,Indian,"garlic cloves, flour, breadcrumbs, spices, oil",4,8,Easy,4.1,140,4,2,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Garlic strips
671,Ginger Fingers,Indian,"ginger, flour, breadcrumbs, spices, oil",4,10,Easy,3.8,120,4,3,0,1,2,2,3,1,1,Vegetarian,Appetizer,North India,Ginger strips
672,Turmeric Root Fingers,Indian,"fresh turmeric, flour, breadcrumbs, spices, oil",4,12,Easy,3.5,110,4,2,0,0,2,2,3,1,1,Vegetarian,Appetizer,South India,Turmeric root strips
673,Curry Leaf Fingers,Indian,"curry leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.7,90,4,2,0,1,2,2,4,1,1,Vegetarian,Appetizer,South India,Curry leaf strips
674,Mint Fingers,Indian,"mint leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.8,80,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,North India,Mint leaf strips
675,Coriander Fingers,Indian,"coriander leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.6,85,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Pan-Indian,Coriander leaf strips
676,Fenugreek Fingers,Indian,"fenugreek leaves, flour, breadcrumbs, spices, oil",4,10,Easy,3.5,95,4,2,0,0,2,2,4,1,1,Vegetarian,Appetizer,North India,Fenugreek leaf strips
677,Dill Fingers,Indian,"dill leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.4,75,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,North India,Dill leaf strips
678,Basil Fingers,Indian,"basil leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.7,80,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Basil leaf strips
679,Oregano Fingers,Indian,"oregano leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.5,70,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Fusion,Oregano leaf strips
680,Thyme Fingers,Indian,"thyme leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.4,75,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Fusion,Thyme leaf strips
681,Rosemary Fingers,Indian,"rosemary leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.3,70,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Fusion,Rosemary leaf strips
682,Sage Fingers,Indian,"sage leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.2,65,4,1,0,1,2,2,3,1,1,Vegetarian,Appetizer,Fusion,Sage leaf strips
683,Parsley Fingers,Indian,"parsley leaves, flour, breadcrumbs, spices, oil",4,8,Easy,3.4,70,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Fusion,Parsley leaf strips
684,Chives Fingers,Indian,"chives, flour, breadcrumbs, spices, oil",4,8,Easy,3.5,75,4,1,0,1,2,2,4,1,1,Vegetarian,Appetizer,Modern Indian,Chives strips
685,Lettuce Fingers,Indian,"lettuce leaves, flour, breadcrumbs, spices, oil",4,6,Easy,3.1,50,4,0,0,0,1,1,4,1,1,Vegetarian,Appetizer,Modern Indian,Lettuce leaf strips
686,Cabbage Roll Fingers,Indian,"cabbage leaves, rice, vegetables, spices",5,45,Medium,4.2,180,4,1,0,1,2,2,3,2,0,Vegetarian,Appetizer,Fusion,Stuffed cabbage rolls
687,Grape Leaf Fingers,Indian,"grape leaves, rice, nuts, spices, oil",5,60,Medium,4,200,4,1,0,1,2,2,3,2,0,Vegetarian,Appetizer,Fusion,Stuffed grape leaves
688,Banana Leaf Fingers,Indian,"banana leaves, rice, coconut, spices",4,30,Medium,3.8,150,4,0,1,0,2,2,3,2,0,Vegetarian,Appetizer,South India,Banana leaf wrapped rice
689,Lotus Leaf Fingers,Indian,"lotus leaves, rice, mushrooms, spices",5,45,Medium,3.9,170,4,1,0,1,2,2,3,2,0,Vegetarian,Appetizer,Modern Indian,Lotus leaf wrapped rice
690,Corn Husk Fingers,Indian,"corn husks, corn, cheese, spices",4,30,Medium,4,190,4,1,1,1,2,2,3,3,0,Vegetarian,Appetizer,Fusion,Corn husk wrapped corn
691,Betel Leaf Fingers,Indian,"betel leaves, coconut, dates, nuts",4,15,Easy,4.1,120,6,0,3,0,1,2,4,3,0,Vegetarian,Appetizer,Pan-Indian,Sweet betel leaf rolls
692,Paan Ice Cream,Indian,"betel leaves, milk, sugar, cardamom, gulkand",5,360,Hard,4.2,250,4,0,4,0,0,1,4,4,0,Vegetarian,Dessert,North India,Betel leaf flavored ice cream
693,Thandai Ice Cream,Indian,"milk, almonds, rose petals, sugar, cardamom",6,360,Hard,4.4,280,4,0,4,0,0,1,2,4,0,Vegetarian,Dessert,North India,Spiced almond ice cream
694,Cardamom Ice Cream,Indian,"milk, cardamom, sugar, cream, nuts",5,360,Hard,4.3,270,4,1,4,0,0,1,2,4,0,Vegetarian,Dessert,South India,Cardamom flavored ice cream
695,Cinnamon Ice Cream,Indian,"milk, cinnamon, sugar, cream, nuts",5,360,Hard,4.1,260,4,1,3,0,0,1,2,3,0,Vegetarian,Dessert,North India,Cinnamon spiced ice cream
696,Nutmeg Ice Cream,Indian,"milk, nutmeg, sugar, cream, cardamom",5,360,Hard,4,250,4,1,3,0,0,1,2,3,0,Vegetarian,Dessert,Mughlai,Nutmeg flavored ice cream
697,Clove Ice Cream,Indian,"milk, cloves, sugar, cream, cardamom",5,360,Hard,3.9,255,4,2,3,0,0,1,2,3,0,Vegetarian,Dessert,North India,Clove spiced ice cream
698,Star Anise Ice Cream,Indian,"milk, star anise, sugar, cream, cardamom",5,360,Hard,3.8,245,4,1,3,0,0,1,2,3,0,Vegetarian,Dessert,South India,Star anise flavored ice cream
699,Fennel Ice Cream,Indian,"milk, fennel seeds, sugar, cream, cardamom",5,360,Hard,4,265,4,1,3,0,0,1,3,3,0,Vegetarian,Dessert,North India,Fennel seed ice cream
700,Black Pepper Ice Cream,Indian,"milk, black pepper, sugar, cream, cardamom",5,360,Hard,3.7,240,4,3,2,0,0,1,2,3,0,Vegetarian,Dessert,Kerala,Spicy black pepper ice cream
701,Ginger Ice Cream,Indian,"milk, ginger, sugar, cream, cardamom",5,360,Hard,3.9,250,4,3,2,0,0,1,3,3,0,Vegetarian,Dessert,North India,Ginger flavored ice cream
702,Turmeric Ice Cream,Indian,"milk, turmeric, sugar, cream, cardamom",5,360,Hard,3.5,235,4,2,2,0,0,1,2,3,0,Vegetarian,Dessert,South India,Turmeric spiced ice cream
703,Curry Leaf Ice Cream,Indian,"milk, curry leaves, sugar, cream, cardamom",5,360,Hard,3.6,230,4,2,2,0,0,1,4,3,0,Vegetarian,Dessert,South India,Curry leaf flavored ice cream
704,Mint Ice Cream,Indian,"milk, mint leaves, sugar, cream, cardamom",5,360,Hard,4.2,240,4,1,3,0,0,1,4,4,0,Vegetarian,Dessert,North India,Fresh mint ice cream
705,Basil Ice Cream,Indian,"milk, basil leaves, sugar, cream, cardamom",5,360,Hard,3.8,235,4,1,2,0,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Basil flavored ice cream
706,Lemongrass Ice Cream,Indian,"milk, lemongrass, sugar, cream, lime",5,360,Hard,3.9,225,4,0,3,2,0,1,4,3,0,Vegetarian,Dessert,South India,Lemongrass citrus ice cream
707,Lime Ice Cream,Indian,"milk, lime juice, lime zest, sugar, cream",5,360,Hard,4.1,220,4,0,3,3,0,1,4,3,0,Vegetarian,Dessert,South India,Tangy lime ice cream
708,Orange Ice Cream,Indian,"milk, orange juice, orange zest, sugar, cream",5,360,Hard,4.3,240,4,0,4,2,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Citrus orange ice cream
709,Lemon Ice Cream,Indian,"milk, lemon juice, lemon zest, sugar, cream",5,360,Hard,4.2,215,4,0,3,3,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Zesty lemon ice cream
710,Grapefruit Ice Cream,Indian,"milk, grapefruit, sugar, cream, cardamom",5,360,Hard,3.7,200,4,0,3,2,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Bitter-sweet grapefruit ice cream
711,Pomegranate Ice Cream,Indian,"milk, pomegranate juice, sugar, cream, cardamom",5,360,Hard,4.4,250,4,0,4,2,0,1,4,4,0,Vegetarian,Dessert,Modern Indian,Antioxidant-rich pomegranate ice cream
712,Watermelon Ice Cream,Indian,"watermelon juice, milk, sugar, cream, mint",5,360,Hard,4.1,200,4,0,4,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Refreshing watermelon ice cream
713,Cantaloupe Ice Cream,Indian,"cantaloupe, milk, sugar, cream, cardamom",5,360,Hard,4,220,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,Modern Indian,Sweet cantaloupe ice cream
714,Honeydew Ice Cream,Indian,"honeydew melon, milk, sugar, cream, mint",5,360,Hard,3.9,210,4,0,4,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Mild honeydew ice cream
715,Dragon Fruit Ice Cream,Indian,"dragon fruit, milk, sugar, cream, lime",5,360,Hard,3.8,190,4,0,3,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Exotic dragon fruit ice cream
716,Kiwi Ice Cream,Indian,"kiwi fruit, milk, sugar, cream, mint",5,360,Hard,3.9,180,4,0,3,2,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Tangy kiwi ice cream
717,Passion Fruit Ice Cream,Indian,"passion fruit pulp, milk, sugar, cream",4,360,Hard,4.2,230,4,0,4,2,0,1,3,3,0,Vegetarian,Dessert,Modern Indian,Tropical passion fruit ice cream
718,Lychee Ice Cream,Indian,"lychee, milk, sugar, cream, rose water",5,360,Hard,4.3,240,4,0,4,1,0,1,3,4,0,Vegetarian,Dessert,Modern Indian,Fragrant lychee ice cream
719,Rambutan Ice Cream,Indian,"rambutan, milk, sugar, cream, cardamom",5,360,Hard,3.7,225,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,Modern Indian,Sweet rambutan ice cream
720,Jackfruit Ice Cream,Indian,"jackfruit pulp, milk, sugar, cream, cardamom",5,360,Hard,4.1,260,4,0,4,0,0,1,3,3,0,Vegetarian,Dessert,South India,Rich jackfruit ice cream
721,Custard Apple Ice Cream,Indian,"custard apple, milk, sugar, cream, cardamom",5,360,Hard,4.4,270,4,0,5,0,0,1,3,4,0,Vegetarian,Dessert,South India,Creamy custard apple ice cream
722,Guava Ice Cream,Indian,"guava pulp, milk, sugar, cream, lime",5,360,Hard,4,220,4,0,4,2,0,1,3,3,0,Vegetarian,Dessert,South India,Tropical guava ice cream
723,Papaya Ice Cream,Indian,"papaya, milk, sugar, cream, cardamom",5,360,Hard,3.8,200,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,South India,Sweet papaya ice cream
724,Banana Ice Cream,Indian,"bananas, milk, sugar, cream, cardamom",5,360,Hard,4.3,280,4,0,4,0,0,1,3,4,0,Vegetarian,Dessert,South India,Rich banana ice cream
725,Plantain Ice Cream,Indian,"ripe plantains, milk, sugar, cream, cinnamon",5,360,Hard,4.1,290,4,0,4,0,0,1,3,3,0,Vegetarian,Dessert,South India,Sweet plantain ice cream
726,Avocado Ice Cream,Indian,"avocados, milk, sugar, cream, lime",5,360,Hard,3.9,320,4,0,3,1,0,1,4,5,0,Vegetarian,Dessert,Modern Indian,Creamy avocado ice cream
727,Coconut Ice Cream,Indian,"coconut milk, sugar, cream, cardamom",4,360,Hard,4.5,300,4,0,4,0,0,1,2,5,0,Vegetarian,Dessert,South India,Rich coconut ice cream
728,Date Ice Cream,Indian,"dates, milk, sugar, cream, cardamom",5,360,Hard,4.2,320,4,0,5,0,0,1,2,4,0,Vegetarian,Dessert,Middle Eastern-Indian,Sweet date ice cream
729,Fig Ice Cream,Indian,"fresh figs, milk, sugar, cream, honey",5,360,Hard,4.1,290,4,0,4,0,0,1,3,4,0,Vegetarian,Dessert,North India,Honey fig ice cream
730,Grape Ice Cream,Indian,"grapes, milk, sugar, cream, mint",5,360,Hard,4,240,4,0,4,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Fresh grape ice cream
731,Apple Ice Cream,Indian,"apples, milk, sugar, cream, cinnamon",5,360,Hard,4.1,230,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,North India,Spiced apple ice cream
732,Pear Ice Cream,Indian,"pears, milk, sugar, cream, cardamom",5,360,Hard,3.9,220,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,North India,Delicate pear ice cream
733,Peach Ice Cream,Indian,"peaches, milk, sugar, cream, cardamom",5,360,Hard,4.2,250,4,0,4,1,0,1,3,4,0,Vegetarian,Dessert,North India,Juicy peach ice cream
734,Apricot Ice Cream,Indian,"apricots, milk, sugar, cream, cardamom",5,360,Hard,4.1,240,4,0,4,1,0,1,3,3,0,Vegetarian,Dessert,Kashmir,Sweet apricot ice cream
735,Plum Ice Cream,Indian,"plums, milk, sugar, cream, cardamom",5,360,Hard,3.8,235,4,0,3,2,0,1,3,3,0,Vegetarian,Dessert,North India,Tart plum ice cream
736,Cherry Ice Cream,Indian,"cherries, milk, sugar, cream, vanilla",5,360,Hard,4.3,260,4,0,4,1,0,1,3,4,0,Vegetarian,Dessert,Kashmir,Sweet cherry ice cream
737,Berry Mix Ice Cream,Indian,"mixed berries, milk, sugar, cream, mint",6,360,Hard,4.4,240,4,0,4,2,0,1,4,4,0,Vegetarian,Dessert,Modern Indian,Antioxidant berry ice cream
738,Blueberry Ice Cream,Indian,"blueberries, milk, sugar, cream, lemon",5,360,Hard,4.2,220,4,0,4,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Antioxidant blueberry ice cream
739,Blackberry Ice Cream,Indian,"blackberries, milk, sugar, cream, mint",5,360,Hard,4.1,230,4,0,3,2,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Tart blackberry ice cream
740,Raspberry Ice Cream,Indian,"raspberries, milk, sugar, cream, rose water",5,360,Hard,4.3,215,4,0,3,2,0,1,4,4,0,Vegetarian,Dessert,Modern Indian,Tangy raspberry ice cream
741,Cranberry Ice Cream,Indian,"cranberries, milk, sugar, cream, orange zest",5,360,Hard,3.7,200,4,0,2,3,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Tart cranberry ice cream
742,Gooseberry Ice Cream,Indian,"gooseberries, milk, sugar, cream, mint",5,360,Hard,3.8,190,4,0,2,3,0,1,4,3,0,Vegetarian,Dessert,North India,Sour gooseberry ice cream
743,Elderberry Ice Cream,Indian,"elderberries, milk, sugar, cream, lemon",5,360,Hard,3.6,205,4,0,3,2,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Unique elderberry ice cream
744,Mulberry Ice Cream,Indian,"mulberries, milk, sugar, cream, cardamom",5,360,Hard,3.9,225,4,0,3,1,0,1,3,3,0,Vegetarian,Dessert,North India,Sweet mulberry ice cream
745,Jamun Ice Cream,Indian,"jamun fruit, milk, sugar, cream, black salt",5,360,Hard,4,210,4,0,2,1,2,1,3,3,0,Vegetarian,Dessert,North India,Traditional jamun ice cream
746,Bael Ice Cream,Indian,"bael fruit pulp, milk, sugar, cream, cardamom",5,360,Hard,3.8,240,4,0,3,1,0,1,3,3,0,Vegetarian,Dessert,North India,Medicinal bael fruit ice cream
747,Karonda Ice Cream,Indian,"karonda berries, milk, sugar, cream, mint",5,360,Hard,3.5,200,4,0,2,3,0,1,4,3,0,Vegetarian,Dessert,North India,Tart karonda ice cream
748,Kokum Ice Cream,Indian,"kokum, milk, sugar, cream, mint",5,360,Hard,3.7,185,4,0,2,4,0,1,4,3,0,Vegetarian,Dessert,Konkan,Cooling kokum ice cream
749,Tamarind Ice Cream,Indian,"tamarind pulp, milk, sugar, cream, jaggery",5,360,Hard,3.4,220,4,0,3,4,0,1,2,3,0,Vegetarian,Dessert,South India,Tangy tamarind ice cream
750,Amla Ice Cream,Indian,"amla juice, milk, sugar, cream, honey",5,360,Hard,3.3,190,4,0,2,3,0,1,4,3,0,Vegetarian,Dessert,North India,Vitamin C rich amla ice cream
751,Bitter Gourd Ice Cream,Indian,"bitter gourd juice, milk, sugar, cream, mint",5,360,Hard,2.8,170,4,1,2,1,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Healthy bitter gourd ice cream
752,Bottle Gourd Ice Cream,Indian,"bottle gourd, milk, sugar, cream, cardamom",5,360,Hard,3.2,180,4,0,3,0,0,1,3,3,0,Vegetarian,Dessert,Modern Indian,Mild bottle gourd ice cream
753,Ash Gourd Ice Cream,Indian,"ash gourd, milk, sugar, cream, cardamom",5,360,Hard,3.1,175,4,0,3,0,0,1,3,3,0,Vegetarian,Dessert,South India,Cooling ash gourd ice cream
754,Ridge Gourd Ice Cream,Indian,"ridge gourd, milk, sugar, cream, mint",5,360,Hard,2.9,160,4,0,2,0,0,1,4,2,0,Vegetarian,Dessert,Modern Indian,Unique ridge gourd ice cream
755,Snake Gourd Ice Cream,Indian,"snake gourd, milk, sugar, cream, cardamom",5,360,Hard,2.8,155,4,0,2,0,0,1,3,2,0,Vegetarian,Dessert,South India,Unusual snake gourd ice cream
756,Pointed Gourd Ice Cream,Indian,"pointed gourd, milk, sugar, cream, rose water",5,360,Hard,3,165,4,0,2,0,0,1,3,3,0,Vegetarian,Dessert,Bengal,Bengali pointed gourd ice cream
757,Ivy Gourd Ice Cream,Indian,"ivy gourd, milk, sugar, cream, mint",5,360,Hard,2.7,150,4,0,2,0,0,1,4,2,0,Vegetarian,Dessert,South India,Rare ivy gourd ice cream
758,Tinda Ice Cream,Indian,"round gourd, milk, sugar, cream, cardamom",5,360,Hard,2.9,160,4,0,2,0,0,1,3,2,0,Vegetarian,Dessert,North India,Mild tinda ice cream
759,Chayote Ice Cream,Indian,"chayote, milk, sugar, cream, vanilla",5,360,Hard,3.1,145,4,0,3,0,0,1,3,3,0,Vegetarian,Dessert,Modern Indian,Subtle chayote ice cream
760,Drumstick Ice Cream,Indian,"drumstick pods, milk, sugar, cream, cardamom",5,360,Hard,3.3,170,4,0,2,0,0,1,3,2,0,Vegetarian,Dessert,South India,Nutritious drumstick ice cream
761,Moringa Ice Cream,Indian,"moringa leaves, milk, sugar, cream, honey",5,360,Hard,3.2,160,4,0,3,0,0,1,4,3,0,Vegetarian,Dessert,Modern Indian,Superfood moringa ice cream
